 # File h.dat, created by Task#1 of TABOO on 2022.05.02 time=11.11.45
 # These h numbers are of loading type
106       -0.17371706E+01      -0.50476309E+01      -0.21401717E-07      -0.34356460E-18      -0.10038094E-08      -0.56821752E-10      -0.18246464E-30      -0.16247916E+00      -0.12971416E-01       0.13066932E-27      -0.86627330E+00      -0.11957504E-01      -0.37084597E-25      -0.27016364E-04      -0.24323543E-05       0.17227847E-15      -0.41376784E-10      -0.17181072E-12      -0.11082544E-15       0.87297595E-14      -0.87265292E-14       0.38901654E-19
107       -0.17397351E+01      -0.49591132E+01      -0.20278066E-07      -0.21752122E-18      -0.83407668E-09      -0.44096598E-10       0.99793180E-30      -0.15889930E+00      -0.12813557E-01       0.85420755E-28      -0.84608123E+00      -0.11823667E-01       0.40246130E-22      -0.24168055E-04      -0.22276229E-05      -0.35926444E-15      -0.33952842E-10      -0.23012084E-12       0.22371696E-15      -0.16623245E-13       0.16615671E-13      -0.67809618E-19
108       -0.17422633E+01      -0.48735028E+01      -0.19218600E-07      -0.13781018E-18      -0.69340568E-09      -0.34226027E-10       0.14851627E-30      -0.15542022E+00      -0.12658570E-01      -0.90745069E-29      -0.82622655E+00      -0.11691676E-01       0.12781988E-22      -0.21611273E-04      -0.20411523E-05      -0.12867298E-15      -0.27955925E-10      -0.15741456E-12       0.78263816E-16      -0.54599087E-14       0.54572727E-14      -0.19161917E-19
109       -0.17447555E+01      -0.47906882E+01      -0.18223104E-07      -0.87374624E-19      -0.57676962E-09      -0.26569398E-10       0.86134558E-30      -0.15203809E+00      -0.12506303E-01       0.39348229E-28      -0.80670967E+00      -0.11561402E-01      -0.20428568E-21      -0.19316978E-04      -0.18713357E-05       0.16283644E-14      -0.23352607E-10       0.23850172E-12      -0.99670895E-15       0.72160943E-13      -0.72130199E-13       0.25681985E-18
110       -0.17472121E+01      -0.47105617E+01      -0.17282640E-07      -0.55423688E-19      -0.48001826E-09      -0.20629731E-10       0.95942298E-30      -0.14874928E+00      -0.12356610E-01      -0.21514459E-28      -0.78753065E+00      -0.11432723E-01      -0.11943447E-21      -0.17258926E-04      -0.17167146E-05       0.84960018E-15      -0.19103941E-10       0.10729126E-12      -0.52411234E-15       0.39651187E-13      -0.39634790E-13       0.14577899E-18
111       -0.17496332E+01      -0.46330211E+01      -0.16400168E-07      -0.35182970E-19      -0.39972405E-09      -0.16021555E-10       0.78229018E-30      -0.14555031E+00      -0.12209358E-01      -0.41893117E-28      -0.76868917E+00      -0.11305519E-01      -0.54590689E-22      -0.15413403E-04      -0.15759652E-05       0.55157833E-15      -0.15672704E-10       0.65088446E-13      -0.34093409E-15       0.26101437E-13      -0.26090792E-13       0.91827034E-19
112       -0.17520193E+01      -0.45579679E+01      -0.15565984E-07      -0.22352047E-19      -0.33305549E-09      -0.12445933E-10      -0.55756011E-30      -0.14243785E+00      -0.12064418E-01       0.21923262E-27      -0.75018463E+00      -0.11179673E-01       0.55514954E-22      -0.13758994E-04      -0.14478874E-05      -0.85693260E-15      -0.12536700E-10      -0.28188552E-12       0.53682368E-15      -0.43197670E-13       0.43180386E-13      -0.15499019E-18
113       -0.17543705E+01      -0.44853081E+01      -0.14777640E-07      -0.14202183E-19      -0.27767273E-09      -0.96710622E-11       0.16762068E-29      -0.13940874E+00      -0.11921674E-01       0.25610995E-28      -0.73201611E+00      -0.11055074E-01       0.65825841E-22      -0.12276364E-04      -0.13313946E-05      -0.52606633E-15      -0.10332023E-10      -0.19309667E-12       0.32440525E-15      -0.25485178E-13       0.25475024E-13      -0.85763001E-19
114       -0.17566873E+01      -0.44149517E+01      -0.14031831E-07      -0.90317451E-20      -0.23164164E-09      -0.75172119E-11      -0.36658798E-31      -0.13645995E+00      -0.11781012E-01      -0.21320991E-27      -0.71418239E+00      -0.10931616E-01       0.30661051E-22      -0.10948065E-04      -0.12255048E-05      -0.83963909E-16      -0.85790202E-11      -0.60389674E-13       0.42598175E-16      -0.12693785E-14       0.12685748E-14       0.57708556E-20
115       -0.17589698E+01      -0.43468131E+01      -0.13331745E-07      -0.57527454E-20      -0.19336287E-09      -0.58450341E-11       0.47865495E-30      -0.13358858E+00      -0.11642329E-01       0.71790668E-28      -0.69668201E+00      -0.10809197E-01      -0.12310159E-21      -0.97583523E-05      -0.11293327E-05       0.10196971E-14      -0.73887966E-11       0.29904651E-12      -0.62736541E-15       0.50475471E-13      -0.50456049E-13       0.16202796E-18
116       -0.17612185E+01      -0.42808095E+01      -0.12669507E-07      -0.36564451E-20      -0.16151346E-09      -0.45464918E-11       0.35677131E-31      -0.13079188E+00      -0.11505526E-01       0.16627473E-28      -0.67951325E+00      -0.10687717E-01       0.38834579E-21      -0.86930246E-05      -0.10420831E-05      -0.31205092E-14      -0.47083430E-11      -0.11060431E-11       0.19329673E-14      -0.16135863E-12       0.16129800E-12      -0.52578767E-18
117       -0.17634336E+01      -0.42168618E+01      -0.12041884E-07      -0.23323601E-20      -0.13499871E-09      -0.35378225E-11       0.77287357E-31      -0.12806720E+00      -0.11370512E-01      -0.14158567E-27      -0.66267414E+00      -0.10567085E-01       0.16591791E-21      -0.77392714E-05      -0.96304613E-06      -0.19840599E-14      -0.40071942E-11      -0.76142130E-12       0.12458666E-14      -0.10932254E-12       0.10928257E-12      -0.36362814E-18
118       -0.17656155E+01      -0.41548950E+01      -0.11451624E-07      -0.14835412E-20      -0.11291237E-09      -0.27540816E-11      -0.84013128E-30      -0.12541202E+00      -0.11237201E-01       0.57419632E-28      -0.64616252E+00      -0.10447210E-01      -0.29550087E-22      -0.68855372E-05      -0.89159303E-06       0.43116290E-16      -0.39103860E-11       0.95034249E-16      -0.20692211E-16       0.26941549E-15      -0.26912862E-15      -0.60502725E-20
119       -0.17677644E+01      -0.40948363E+01      -0.10893878E-07      -0.95489629E-21      -0.94504006E-10      -0.21449108E-11       0.56766157E-30      -0.12282392E+00      -0.11105512E-01      -0.48158132E-28      -0.62997600E+00      -0.10328010E-01       0.17455223E-21      -0.61213951E-05      -0.82717455E-06      -0.18049356E-14      -0.24152191E-11      -0.78908077E-12       0.11283084E-14      -0.10089594E-12       0.10086011E-12      -0.31929284E-18
120       -0.17698808E+01      -0.40366159E+01      -0.10362019E-07      -0.60290475E-21      -0.79151863E-10      -0.16712583E-11      -0.63301832E-30      -0.12030061E+00      -0.10975369E-01      -0.24704179E-27      -0.61411201E+00      -0.10209405E-01      -0.22292782E-21      -0.54374305E-05      -0.76932117E-06       0.26485472E-14      -0.38453421E-11       0.12180682E-11      -0.16741681E-14       0.15677371E-12      -0.15671951E-12       0.50748615E-18
121       -0.17719648E+01      -0.39801685E+01      -0.98655847E-08      -0.39012051E-21      -0.66340635E-10      -0.13028359E-11      -0.67913365E-30      -0.11783987E+00      -0.10846702E-01       0.17294171E-28      -0.59856779E+00      -0.10091320E-01      -0.16948198E-21      -0.48251320E-05      -0.71764670E-06       0.19859429E-14      -0.31313467E-11       0.97914912E-12      -0.12494190E-14       0.11714155E-12      -0.11710150E-12       0.36536078E-18
122       -0.17740170E+01      -0.39254288E+01      -0.93853253E-08      -0.25306716E-21      -0.55643034E-10      -0.10161485E-11      -0.39367613E-30      -0.11543959E+00      -0.10719445E-01       0.78901523E-28      -0.58334044E+00      -0.99736847E-02       0.19144505E-21      -0.42767880E-05      -0.67185622E-06      -0.80456470E-15      -0.13334270E-11      -0.42822074E-12       0.48048286E-15      -0.39450981E-13       0.39437022E-13      -0.98410986E-19
123       -0.17760375E+01      -0.38723376E+01      -0.89404121E-08      -0.14374207E-21      -0.46704593E-10      -0.79296709E-12      -0.37275081E-30      -0.11309775E+00      -0.10593537E-01      -0.12933431E-27      -0.56842688E+00      -0.98564350E-02       0.11637677E-21      -0.37853848E-05      -0.63176089E-06      -0.15590320E-14      -0.54014925E-12      -0.90192127E-12       0.98605024E-15      -0.96546171E-13       0.96514321E-13      -0.29514621E-18
124       -0.17780268E+01      -0.38208355E+01      -0.85200493E-08      -0.97676377E-22      -0.39231122E-10      -0.61914520E-12      -0.37701170E-30      -0.11081242E+00      -0.10468919E-01       0.14751241E-28      -0.55382391E+00      -0.97395101E-02       0.77274927E-22      -0.33445030E-05      -0.59730346E-06      -0.11399127E-14      -0.47292121E-12      -0.70756889E-12       0.71726784E-15      -0.70032329E-13       0.70009430E-13      -0.20418652E-18
125       -0.17799851E+01      -0.37708661E+01      -0.81195302E-08      -0.60346269E-22      -0.32978335E-10      -0.48370179E-12       0.32285352E-30      -0.10858174E+00      -0.10345538E-01      -0.90514687E-28      -0.53952817E+00      -0.96228542E-02      -0.32707633E-22      -0.29482032E-05      -0.56860145E-06       0.45469053E-15      -0.12654237E-11       0.29880245E-12      -0.28836348E-15       0.29449535E-13      -0.29440171E-13       0.89438345E-19
126       -0.17819128E+01      -0.37223751E+01      -0.77313716E-08      -0.42276288E-22      -0.27743283E-10      -0.37811059E-12      -0.76532230E-30      -0.10640395E+00      -0.10223344E-01      -0.12818873E-27      -0.52553623E+00      -0.95064164E-02      -0.44447822E-22      -0.25908876E-05      -0.54602062E-06      -0.37802936E-15      -0.50964407E-12      -0.28094845E-12       0.25800108E-15      -0.31382971E-13       0.31373595E-13      -0.10789422E-18
127       -0.17838103E+01      -0.36753126E+01      -0.73735028E-08      -0.29396059E-22      -0.23357277E-10      -0.29574928E-12       0.99151390E-30      -0.10427734E+00      -0.10102290E-01      -0.19255189E-27      -0.51184449E+00      -0.93901504E-02      -0.72582029E-22      -0.22671154E-05      -0.53030216E-06       0.13253072E-14      -0.16669153E-11       0.10196117E-11      -0.84634300E-15       0.90217781E-13      -0.90190050E-13       0.26623706E-18
128       -0.17856779E+01      -0.36296278E+01      -0.70311486E-08      -0.17326070E-22      -0.19680023E-10      -0.23147263E-12       0.14605825E-29      -0.10220028E+00      -0.99823330E-02       0.17103510E-27      -0.49844930E+00      -0.92740143E-02      -0.31087668E-21      -0.19713231E-05      -0.52278875E-06       0.27932070E-14      -0.28272552E-11       0.22972077E-11      -0.17469604E-14       0.17898149E-12      -0.17892634E-12       0.48690190E-18
129       -0.17875159E+01      -0.35852737E+01      -0.67094610E-08      -0.24204715E-22      -0.16594787E-10      -0.18128159E-12       0.22865157E-30      -0.10017122E+00      -0.98634331E-02      -0.12622769E-27      -0.48534690E+00      -0.91579712E-02      -0.43380584E-23      -0.16973666E-05      -0.52583559E-06       0.36669033E-15      -0.75912327E-12       0.32651449E-12      -0.23530730E-15       0.25876538E-13      -0.25868807E-13       0.72460710E-19
130       -0.17893247E+01      -0.35422037E+01      -0.63941286E-08      -0.74928911E-23      -0.14004376E-10      -0.14206677E-12       0.30822543E-31      -0.98188654E-01      -0.97455528E-02       0.63124986E-28      -0.47253345E+00      -0.90419884E-02       0.20502112E-21      -0.14377283E-05      -0.54355987E-06      -0.19882047E-14       0.15451328E-11      -0.18978612E-11       0.12450790E-14      -0.13173665E-12       0.13169730E-12      -0.34823052E-18
131       -0.17911046E+01      -0.35003756E+01      -0.61051918E-08      -0.10771749E-22      -0.11827828E-10      -0.11140953E-12      -0.14716327E-29      -0.96251154E-01      -0.96286577E-02      -0.35105456E-28      -0.46000503E+00      -0.89260378E-02      -0.52872473E-21      -0.11822167E-05      -0.58310233E-06       0.36295950E-14      -0.39993706E-11       0.37090094E-11      -0.22432967E-14       0.23230868E-12      -0.23223949E-12       0.57654227E-18
132       -0.17928560E+01      -0.34597459E+01      -0.58238067E-08       0.17499568E-23      -0.99976565E-11      -0.87427704E-13      -0.29317478E-30      -0.94357344E-01      -0.95127158E-02      -0.13727643E-27      -0.44775766E+00      -0.88100956E-02       0.40583293E-22      -0.91668919E-06      -0.65586964E-06      -0.59324734E-15       0.42739102E-12      -0.66322150E-12       0.38083518E-15      -0.44439303E-13       0.44426719E-13      -0.12461683E-18
133       -0.17945792E+01      -0.34202755E+01      -0.55634331E-08      -0.85785478E-23      -0.84575789E-11      -0.68655958E-13      -0.43492516E-30      -0.92505902E-01      -0.93976978E-02       0.11951547E-27      -0.43578731E+00      -0.86941424E-02      -0.51397811E-22      -0.62752059E-06      -0.77303366E-06       0.39395076E-15      -0.65358900E-12       0.46059002E-12      -0.23466416E-15       0.21882414E-13      -0.21875748E-13       0.40010824E-19
134       -0.17962745E+01      -0.33819250E+01      -0.53172085E-08       0.12387494E-22      -0.71606241E-11      -0.53952918E-13      -0.56073418E-30      -0.90695562E-01      -0.92835767E-02       0.14555696E-27      -0.42408989E+00      -0.85781631E-02       0.23714647E-21      -0.33268704E-06      -0.91441940E-06      -0.26018411E-14       0.31967800E-11      -0.33532593E-11       0.16422390E-14      -0.18802054E-12       0.18796798E-12      -0.47980065E-18
135       -0.17979424E+01      -0.33446567E+01      -0.50788867E-08       0.44348784E-24      -0.60675695E-11      -0.42429114E-13       0.10451965E-29      -0.88925108E-01      -0.91703278E-02       0.15649196E-27      -0.41266128E+00      -0.84621465E-02       0.15640638E-21      -0.11683550E-06      -0.99340963E-06      -0.52275902E-15       0.57562285E-12      -0.70399600E-12       0.30240209E-15      -0.26714940E-13       0.26706822E-13      -0.41755995E-19
136       -0.17995831E+01      -0.33084355E+01      -0.48553489E-08      -0.16725128E-22      -0.51456415E-11      -0.33391019E-13      -0.15565037E-29      -0.87193372E-01      -0.90579284E-02       0.99280088E-28      -0.40149730E+00      -0.83460856E-02       0.58491728E-23      -0.24006112E-07      -0.96419924E-06      -0.18016325E-14       0.26338448E-11      -0.27381724E-11       0.11797975E-14      -0.15214459E-12       0.15210445E-12      -0.41596076E-18
137       -0.18011970E+01      -0.32732257E+01      -0.46323586E-08       0.28236571E-22      -0.43674379E-11      -0.26297598E-13      -0.47503457E-30      -0.85499232E-01      -0.89463578E-02      -0.15264746E-27      -0.39059376E+00      -0.82299772E-02       0.77413307E-21      -0.12368657E-08      -0.87816967E-06      -0.61509923E-14       0.98115767E-11      -0.98948306E-11       0.38284389E-14      -0.43984006E-12       0.43972076E-12      -0.10190002E-17
138       -0.18027844E+01      -0.32389956E+01      -0.44247877E-08       0.18989353E-22      -0.37100321E-11      -0.20726540E-13       0.52881854E-30      -0.83841610E-01      -0.88355972E-02       0.60487691E-28      -0.37994644E+00      -0.81138219E-02       0.19750346E-21      -0.13559657E-08      -0.78107769E-06      -0.14903577E-14       0.25267775E-11      -0.25961280E-11       0.93559819E-15      -0.11211295E-12       0.11208328E-12      -0.26793253E-18
139       -0.18043458E+01      -0.32057134E+01      -0.42338826E-08      -0.31710129E-22      -0.31542299E-11      -0.16348017E-13       0.12740123E-29      -0.82219470E-01      -0.87256297E-02      -0.13991661E-27      -0.36955109E+00      -0.79976242E-02       0.16767268E-21      -0.64240369E-08      -0.68959623E-06      -0.18442294E-14       0.34148139E-11      -0.34711533E-11       0.11590147E-14      -0.14037617E-12       0.14033945E-12      -0.32534862E-18
140       -0.18058814E+01      -0.31733481E+01      -0.40535518E-08       0.94495832E-23      -0.26839504E-11      -0.12904280E-13      -0.30847777E-30      -0.80631818E-01      -0.86164399E-02       0.12595146E-27      -0.35940347E+00      -0.78813918E-02      -0.24466683E-21      -0.11333602E-07      -0.60769960E-06       0.71507274E-15      -0.14412258E-11       0.13943517E-11      -0.40013017E-15       0.32917373E-13      -0.32907500E-13       0.28936194E-19
141       -0.18073915E+01      -0.31418698E+01      -0.38775818E-08       0.48175017E-22      -0.22857122E-11      -0.10193783E-13       0.29173133E-30      -0.79077694E-01      -0.85080141E-02       0.10148513E-27      -0.34949932E+00      -0.77651359E-02      -0.61874133E-22      -0.14965413E-07      -0.53549343E-06       0.32352442E-15      -0.74983251E-12       0.71173995E-12      -0.20413963E-15       0.26186637E-13      -0.26180072E-13       0.63518265E-19
142       -0.18088766E+01      -0.31112507E+01      -0.37140424E-08      -0.62207021E-23      -0.19482052E-11      -0.80588300E-14      -0.64088706E-30      -0.77556178E-01      -0.84003400E-02       0.25177047E-27      -0.33983436E+00      -0.76488710E-02      -0.61236481E-23      -0.17307709E-07      -0.47208306E-06       0.38714791E-15      -0.95935477E-12       0.92824752E-12      -0.24887942E-15       0.33079414E-13      -0.33071241E-13       0.76968471E-19
143       -0.18103370E+01      -0.30814627E+01      -0.35493902E-08       0.19846795E-22      -0.16619344E-11      -0.63759570E-14       0.98270960E-30      -0.76066383E-01      -0.82934068E-02      -0.13345042E-27      -0.33040435E+00      -0.75326147E-02       0.34631738E-21      -0.18606308E-07      -0.41641231E-06      -0.16964889E-14       0.42774646E-11      -0.43020067E-11       0.10258173E-14      -0.11777215E-12       0.11774193E-12      -0.22248314E-18
144       -0.18117729E+01      -0.30524806E+01      -0.33983971E-08       0.21039285E-22      -0.14189225E-11      -0.50484366E-14      -0.68987425E-30      -0.74607457E-01      -0.81872050E-02       0.85940869E-28      -0.32120500E+00      -0.74163875E-02       0.14879852E-23      -0.19123972E-07      -0.36749415E-06      -0.31154217E-15       0.84369548E-12      -0.86414920E-12       0.19328336E-15      -0.23482821E-13       0.23476919E-13      -0.43066319E-19
145       -0.18131848E+01      -0.30242785E+01      -0.32542270E-08       0.51056234E-22      -0.12124629E-11      -0.40004383E-14       0.40265938E-30      -0.73178578E-01      -0.80817264E-02       0.37352530E-28      -0.31223209E+00      -0.73002125E-02       0.47131738E-21      -0.19080626E-07      -0.32446147E-06      -0.39117184E-14       0.11764880E-10      -0.11780109E-10       0.24458775E-14      -0.31775313E-12       0.31767638E-12      -0.66966541E-18
146       -0.18145730E+01      -0.29968325E+01      -0.31194712E-08      -0.24949419E-22      -0.10369129E-11      -0.31724737E-14      -0.13291350E-29      -0.71778954E-01      -0.79769637E-02      -0.35180046E-27      -0.30348137E+00      -0.71841158E-02       0.30421845E-21      -0.18646446E-07      -0.28656601E-06      -0.11092452E-14       0.35057298E-11      -0.35189118E-11       0.64061278E-15      -0.64816626E-13       0.64799600E-13      -0.80634887E-19
147       -0.18159378E+01      -0.29701181E+01      -0.29812412E-08       0.34206215E-22      -0.88752170E-12      -0.25178425E-14      -0.34918582E-29      -0.70407824E-01      -0.78729111E-02      -0.90966434E-28      -0.29494863E+00      -0.70681256E-02      -0.13161270E-21      -0.17948904E-07      -0.25316398E-06       0.10025052E-14      -0.35647804E-11       0.35532500E-11      -0.62806177E-15       0.84183463E-13      -0.84163693E-13       0.17307010E-18
148       -0.18172795E+01      -0.29441143E+01      -0.28619833E-08       0.19731405E-22      -0.76028611E-12      -0.19998577E-14      -0.21128155E-29      -0.69064453E-01      -0.77695636E-02      -0.97494682E-28      -0.28662966E+00      -0.69522724E-02      -0.19538455E-21      -0.17081986E-07      -0.22370043E-06       0.19044249E-14      -0.73958150E-11       0.73860170E-11      -0.12185897E-14       0.17563384E-12      -0.17559396E-12       0.38574237E-18
149       -0.18185985E+01      -0.29187978E+01      -0.27394443E-08       0.46853530E-22      -0.65183066E-12      -0.15896782E-14      -0.70675096E-30      -0.67748133E-01      -0.76669172E-02       0.44863605E-28      -0.27852029E+00      -0.68365890E-02      -0.68291452E-22      -0.16114333E-07      -0.19769527E-06       0.11610177E-14      -0.48612570E-11       0.48534104E-11      -0.72652171E-15       0.98835853E-13      -0.98813123E-13       0.19217130E-18
150       -0.18198951E+01      -0.28941485E+01      -0.26250934E-08      -0.73356370E-23      -0.55930689E-12      -0.12646146E-14      -0.73479522E-30      -0.66458180E-01      -0.75649687E-02       0.42842852E-28      -0.27061638E+00      -0.67211099E-02       0.37027827E-21      -0.15095679E-07      -0.17473154E-06      -0.32474452E-14       0.14802647E-10      -0.14807401E-10       0.20498917E-14      -0.29275064E-12       0.29268515E-12      -0.60177056E-18
151       -0.18211696E+01      -0.28701456E+01      -0.25136790E-08       0.13808152E-22      -0.48030928E-12      -0.10068039E-14      -0.15271659E-30      -0.65193938E-01      -0.74637160E-02       0.15528784E-27      -0.26291379E+00      -0.66058713E-02       0.17262216E-21      -0.14061717E-07      -0.15444597E-06      -0.36818838E-15       0.17386120E-11      -0.17433428E-11       0.20403325E-15      -0.19191937E-13       0.19186981E-13      -0.16029142E-19
152       -0.18224224E+01      -0.28467702E+01      -0.24102706E-08       0.31547093E-22      -0.41280475E-12      -0.80217280E-15      -0.63162201E-30      -0.63954769E-01      -0.73631574E-02      -0.33948870E-27      -0.25540846E+00      -0.64909112E-02       0.22754521E-21      -0.13037745E-07      -0.13652104E-06      -0.11589497E-14       0.62100120E-11      -0.62135348E-11       0.71456826E-15      -0.98311894E-13       0.98290019E-13      -0.18194075E-18
153       -0.18236537E+01      -0.28240033E+01      -0.23149250E-08      -0.33162411E-22      -0.35507375E-12      -0.63962520E-15       0.26848542E-29      -0.62740061E-01      -0.72632922E-02      -0.21619343E-27      -0.24809632E+00      -0.63762688E-02       0.14129593E-22      -0.12041351E-07      -0.12067858E-06       0.87204641E-15      -0.52160591E-11       0.52124898E-11      -0.56935929E-15       0.91156830E-13      -0.91137646E-13       0.19277082E-18
154       -0.18248640E+01      -0.28018260E+01      -0.22152565E-08      -0.65028087E-22      -0.30566072E-12      -0.51040598E-15       0.70291563E-30      -0.61549221E-01      -0.71641203E-02      -0.14308398E-27      -0.24097335E+00      -0.62619844E-02       0.69649023E-21      -0.11084418E-07      -0.10667440E-06      -0.44289015E-14       0.28310040E-10      -0.28310904E-10       0.27348784E-14      -0.38590591E-12       0.38582212E-12      -0.68936440E-18
155       -0.18260534E+01      -0.27802217E+01      -0.21259184E-08      -0.15565960E-23      -0.26333263E-12      -0.40760185E-15      -0.24344897E-29      -0.60381676E-01      -0.70656423E-02      -0.24935531E-27      -0.23403559E+00      -0.61480996E-02       0.29834351E-21      -0.10174604E-07      -0.94293754E-07      -0.16142277E-14       0.11312374E-10      -0.11313883E-10       0.10041097E-14      -0.14751573E-12       0.14748445E-12      -0.27400846E-18
156       -0.18272224E+01      -0.27591730E+01      -0.20378479E-08       0.20887441E-22      -0.22704412E-12      -0.32574976E-15       0.10568134E-30      -0.59236874E-01      -0.69678592E-02      -0.12597290E-27      -0.22727908E+00      -0.60346565E-02      -0.59945601E-21      -0.93164539E-08      -0.83347574E-07       0.40901175E-14      -0.31430739E-10       0.31427369E-10      -0.25499100E-14       0.37970712E-12      -0.37962756E-12       0.68954455E-18
157       -0.18283712E+01      -0.27386636E+01      -0.19526486E-08       0.74268404E-22      -0.19590824E-12      -0.26052938E-15      -0.19006802E-30      -0.58114281E-01      -0.68707725E-02       0.66125152E-28      -0.22069995E+00      -0.59216981E-02       0.45190505E-22      -0.85122215E-08      -0.73669198E-07       0.94384019E-15      -0.81182409E-11       0.81164723E-11      -0.62030411E-15       0.10662162E-12      -0.10660046E-12       0.22166211E-18
158       -0.18295002E+01      -0.27186786E+01      -0.18838643E-08       0.85680830E-22      -0.16917189E-12      -0.20852147E-15      -0.22968804E-29      -0.57013380E-01      -0.67743843E-02       0.28103591E-28      -0.21429433E+00      -0.58092679E-02      -0.43483104E-22      -0.77624944E-08      -0.65111594E-07       0.15789343E-14      -0.14842561E-10       0.14840813E-10      -0.10230714E-14       0.17188773E-12      -0.17185365E-12       0.33815972E-18
159       -0.18306096E+01      -0.26992009E+01      -0.18010598E-08      -0.71107650E-22      -0.14619505E-12      -0.16701784E-15       0.17536487E-29      -0.55933671E-01      -0.66786972E-02       0.15008083E-27      -0.20805842E+00      -0.56974096E-02      -0.71347180E-21      -0.70666615E-08      -0.57544961E-07       0.63706779E-14      -0.65100764E-10       0.65097316E-10      -0.39908077E-14       0.62278266E-12      -0.62265725E-12       0.10949777E-17
160       -0.18316998E+01      -0.26802173E+01      -0.17278605E-08      -0.68684180E-23      -0.12643341E-12      -0.13387185E-15       0.48520313E-30      -0.54874671E-01      -0.65837140E-02      -0.22196708E-28      -0.20198848E+00      -0.55861670E-02       0.25153710E-21      -0.64232652E-08      -0.50854638E-07      -0.23600661E-14       0.26692804E-10      -0.26692653E-10       0.14907768E-14      -0.24144123E-12       0.24139363E-12      -0.43488096E-18
161       -0.18327710E+01      -0.26617134E+01      -0.16612354E-08       0.12890508E-21      -0.10942369E-12      -0.10738066E-15      -0.18855026E-29      -0.53835911E-01      -0.64894378E-02      -0.15521346E-27      -0.19608078E+00      -0.54755842E-02      -0.26270446E-21      -0.58302639E-08      -0.44939306E-07       0.13178156E-14      -0.16221417E-10       0.16220249E-10      -0.79648215E-15       0.11486799E-12      -0.11484461E-12       0.17016199E-18
162       -0.18338236E+01      -0.26436755E+01      -0.15997864E-08       0.14335358E-22      -0.94771243E-13      -0.86192426E-16      -0.19148267E-29      -0.52816938E-01      -0.63958723E-02       0.32891780E-27      -0.19033166E+00      -0.53657050E-02       0.21569842E-21      -0.52852362E-08      -0.39709394E-07      -0.14212131E-14       0.19559126E-10      -0.19559062E-10       0.87807388E-15      -0.13697632E-12       0.13694941E-12      -0.22181549E-18
163       -0.18348578E+01      -0.26260894E+01      -0.15327013E-08      -0.98279621E-22      -0.82139637E-13      -0.69233135E-16       0.57966420E-30      -0.51817314E-01      -0.63030212E-02      -0.16748527E-29      -0.18473753E+00      -0.52565727E-02       0.13748072E-21      -0.47855270E-08      -0.35085704E-07      -0.57366851E-15       0.87264027E-11      -0.87265786E-11       0.34842113E-15      -0.52801577E-13       0.52791206E-13      -0.81404440E-19
164       -0.18358739E+01      -0.26089436E+01      -0.14775271E-08      -0.42919426E-23      -0.71241831E-13      -0.55648856E-16      -0.19858976E-31      -0.50836614E-01      -0.62108885E-02      -0.75813259E-28      -0.17929481E+00      -0.51482305E-02      -0.20900091E-21      -0.43283616E-08      -0.30998191E-07       0.10470885E-14      -0.17987226E-10       0.17986480E-10      -0.65619094E-15       0.11064562E-12      -0.11062485E-12       0.19292901E-18
165       -0.18368723E+01      -0.25922242E+01      -0.14130992E-08      -0.30830985E-23      -0.61832730E-13      -0.44760101E-16      -0.57721930E-30      -0.49874425E-01      -0.61194784E-02       0.35786964E-27      -0.17400002E+00      -0.50407208E-02      -0.50072167E-21      -0.39109278E-08      -0.27384899E-07       0.19794417E-14      -0.37532093E-10       0.37530996E-10      -0.11890846E-14       0.17744630E-12      -0.17741175E-12       0.24767395E-18
166       -0.18378532E+01      -0.25759208E+01      -0.13615841E-08       0.20244685E-22      -0.53702891E-13      -0.36025796E-16      -0.11040998E-31      -0.48930347E-01      -0.60287954E-02       0.13951871E-27      -0.16884968E+00      -0.49340853E-02       0.36922250E-21      -0.35304371E-08      -0.24191019E-07      -0.36217385E-14       0.78765997E-10      -0.78764809E-10       0.22865172E-14      -0.39682865E-12       0.39675577E-12      -0.66010379E-18
167       -0.18388169E+01      -0.25600206E+01      -0.13044318E-08      -0.51586833E-22      -0.46673196E-13      -0.29014736E-16      -0.20875394E-29      -0.48003993E-01      -0.59388439E-02       0.27007292E-27      -0.16384041E+00      -0.48283651E-02       0.35487807E-22      -0.31841670E-08      -0.21368063E-07      -0.22861802E-15       0.60205896E-11      -0.60207052E-11       0.17201263E-15      -0.45217557E-13       0.45210340E-13      -0.11145510E-18
168       -0.18397636E+01      -0.25445124E+01      -0.12427629E-08      -0.73907369E-22      -0.40590339E-13      -0.23383050E-16       0.79421774E-30      -0.47094988E-01      -0.58496287E-02      -0.12420090E-28      -0.15896887E+00      -0.47236000E-02      -0.65783555E-21      -0.28694937E-08      -0.18873132E-07       0.56529813E-14      -0.15791581E-09       0.15791343E-09      -0.35325762E-14       0.60955604E-12      -0.60944559E-12       0.95124866E-18
169       -0.18406937E+01      -0.25293874E+01      -0.12095366E-08      -0.64455511E-22      -0.35323001E-13      -0.18856265E-16      -0.11789309E-29      -0.46202965E-01      -0.57611543E-02      -0.88346084E-28      -0.15423175E+00      -0.46198291E-02      -0.12953480E-21      -0.25839123E-08      -0.16668274E-07       0.92356869E-15      -0.29155480E-10       0.29154975E-10      -0.55275279E-15       0.83445000E-13      -0.83429216E-13       0.98236283E-19
